Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
6,27-05-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.99666667,27.06666667,123.3333333,248.6666667
6,6/2/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.11166667,27.52166667,129.3333333,255
6,6/4/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.93,26.78666667,125.6666667,247.6666667
6,6/9/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.87,26.69333333,125,251
6,6/11/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.70166667,25.96166667,121.6666667,241.3333333
6,16-06-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.84666667,26.26833333,130.3333333,258.6666667
6,18-06-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.87166667,26.60166667,131,260
6,23-06-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.74833333,26.14333333,124.3333333,238
6,25-06-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.13666667,27.61166667,127,258
6,30-06-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.63166667,25.78166667,126.6666667,254.6666667
6,7/2/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.14,27.365,114.6666667,228
6,7/6/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.02833333,24.72833333,116.3333333,229.6666667
6,7/9/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15.665,24.54666667,108,211.6666667
6,13-07-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.36833333,25.00166667,114,223.3333333
6,16-07-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.39166667,25.91166667,120,228.3333333
6,20-07-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.36666667,25.45666667,119,235.3333333
6,23-07-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15.9,24.436,111.3333333,219
6,27-07-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,13.99666667,20.63833333,98.66666667,192.3333333
6,30-07-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,13.02833333,19.36666667,86.33333333,168.3333333
6,8/3/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.705,25.91,121.6666667,242.6666667
6,8/5/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.18333333,26.27666667,116.6666667,228
6,8/10/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.70833333,26.09333333,121.3333333,231
6,8/12/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.225,24.73,115.3333333,230.3333333
6,17-08-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14.55666667,21.90833333,117,214.3333333
6,19-08-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.17333333,24.73,119,234.6666667
6,25-08-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.045,26.995,123.6666667,240
6,27-08-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14.89,22.815,311.6666667,193.3333333
6,31-08-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14.77,52.98666667,109,199.6666667
6,9/2/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.885,27.37166667,101.6666667,198.6666667
6,9/4/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.25,28.25,104,221
6,9/9/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.47666667,28.67833333,116,226
6,9/11/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.21,25.22333333,102,198.6666667
6,16-09-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.08666667,27.84,111,216.3333333
6,18-09-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.68333333,26.065,111.6666667,219
6,23-09-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.065,27.27833333,113,222.6666667
6,25-09-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.325,26.64166667,120.3333333,230.3333333
6,30-09-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.78,26.905,115.6666667,220.6666667
6,10/5/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.04666667,27.00333333,116.3333333,233.3333333
6,10/7/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.19,27.54833333,134.6666667,258.6666667
6,10/12/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.78,26.095,126.3333333,250.6666667
6,14-10-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.875,26.63833333,126,251
6,19-10-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.24,27.73,127,257.6666667
6,21-10-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.21333333,27.54833333,135.3333333,271.6666667
6,26-10-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.21333333,27.72833333,136.3333333,272.6666667
6,28-10-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.31166667,28.005,136.3333333,273.6666667
6,11/2/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.03,28.285,126,251
6,11/4/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.28,29.18666667,134,259.6666667
6,11/9/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.155,28.74166667,132,259.3333333
6,11/11/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.415,25.63666667,129.6666667,258.3333333
6,16-11-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.3305,29.36666667,130,265
6,18-11-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.615,30.355,135.3333333,273.6666667
6,23-11-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.365,29.45833333,138.3333333,288.3333333
6,25-11-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.255,29.09666667,143.6666667,293.3333333
6,30-11-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.38,29.54666667,134,277
6,12/2/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.53,28.57166667,134.3333333,255
6,12/7/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.52833333,28.55666667,143,266.6666667
6,12/9/2010,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.64833333,29.00666667,145.6666667,255.3333333
6,14-12-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.745,29.03333333,141,264
6,16-12-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.57,28.73666667,139.3333333,256.6666667
6,21-12-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.74666667,29.36666667,148.3333333,282.6666667
6,23-12-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.915,29.99666667,148,306
6,28-12-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.69666667,29.18666667,144.6666667,300.6666667
6,30-12-10,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.89166667,29.90833333,158.3333333,311.6666667
7,2/1/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.39333333,30.92166667,130,269.6666667
7,2/3/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.41666667,31.01166667,127.6666667,254.3333333
7,2/8/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.034,29.508,127,241.6666667
7,2/10/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.30333333,29.91166667,136,249
7,15-02-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.51,31.38,147,270
7,17-02-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.20666667,30.18666667,137.6666667,257
7,22-02-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.25333333,30.37,136.3333333,255
7,24-02-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.25333333,30.37,134.6666667,247.6666667
7,3/2/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.085,27.76,135,268.6666667
7,3/4/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.785,28.30666667,140.6666667,269
7,3/8/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18.235,29.98666667,147.6666667,277.6666667
7,3/10/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.36,27.09,145,281.3333333
7,15-03-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.51,27.37333333,152,289
7,17-03-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.835,28.49333333,155.6666667,296
7,22-03-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.71,28.21166667,149,280
7,24-03-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.66,27.745,160.6666667,285
7,29-03-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.61,27.65166667,166,301.3333333
7,4/1/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.33666667,26.685,124.6666667,280
7,4/5/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.11833333,27.525,125.6666667,305
7,4/8/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.14,27.52666667,131.6666667,315.3333333
7,4/12/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.43,28.71833333,130.3333333,310.3333333
7,15-04-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.4,26.96166667,132.3333333,318.3333333
7,19-04-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.23666667,25.58333333,131.6666667,311
7,22-04-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.09333333,27.435,133,308.3333333
7,26-04-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.23666667,27.34166667,129,290
7,29-04-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.40833333,28.62666667,127.6666667,280
7,5/3/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.835,27.54833333,124.3333333,267.5
7,5/5/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.78333333,27.54833333,127,272
7,5/10/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.675,27.00333333,132,274.6666667
7,5/12/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.69166667,27.00166667,125.3333333,270
7,17-05-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.59666667,26.63833333,132,268.6666667
7,19-05-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.62,26.82166667,138.6666667,263.6666667
7,24-05-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.87833333,27.73166667,123.6666667,264.3333333
7,26-05-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.575,26.64,121.3333333,253.6666667
7,6/1/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.11833333,27.52666667,120,260
7,6/3/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.26166667,28.075,122.3333333,258.6666667
7,6/8/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.09333333,27.435,124.3333333,236.6666667
7,6/10/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.73166667,26.05833333,122.3333333,253.6666667
7,15-06-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,11.19333333,27.416,115.3333333,151.6666667
7,17-06-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.14166667,27.61666667,125.6666667,208.3333333
7,22-06-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.06833333,27.34333333,124.3333333,226
7,24-06-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17.11666667,27.52666667,128.3333333,230.6666667
7,29-06-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16.97166667,28.64333333,123.6666667,251
7,7/1/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,115.6666667,225
7,7/5/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,98.33333333,209.3333333
7,7/8/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,116.6666667,232.6666667
7,7/12/2010,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,131,232
7,15-07-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,132.6666667,220.3333333
7,19-07-10,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,114.3333333,200
